1	22563489	22563635
1	22636628	22636702
1	22637610	22637616
1	22643633	22643714
1	22644011	22644023
1	22653236	22653303
1	22659440	22659462
1	22710839	22710982
1	23015774	23015852
1	23019468	23019596
1	23217291	23217502
1	23194220	23195001
1	23344211	23344284
1	23341009	23341017
1	23369366	23369836
1	23368006	23368065
1	23424634	23424748
1	23484134	23484179
1	23530794	23531233
1	23559427	23559501
1	23691806	23691823
1	23743471	23743503
1	23778418	23778515
1	23791145	23791250
1	23792657	23792682
1	23800712	23800754
1	23799366	23799436
1	23799008	23799012
1	23825416	23825429
1	23868287	23868290
1	23913246	23913362
1	23875618	23875662
1	23959828	23959998
1	23960929	23961134
1	23961440	23961457
1	23980256	23980327
1	24112031	24112135
1	24108637	24108654
1	24143083	24143140
1	24187249	24187289
1	24319357	24319551
1	24413674	24413782
1	24401389	24401456
1	24415802	24415904
1	24419291	24419547
1	24502836	24503150
1	24514314	24514372
1	24556087	24556169
1	24595424	24595430
1	24643302	24643326
1	24745447	24745553
1	24929869	24930276
1	25232468	25232502
1	25247309	25247454
1	25246964	25247029
1	25272509	25272547
1	25338334	25338456
1	25340474	25340486
1	25420787	25420825
1	25430897	25431098
1	25543606	25543698
1	25616791	25617797
1	25800193	25800230
1	25819954	25820029
1	25823019	25823104
1	25859358	25859457
1	25875488	25875708
1	25870609	25870694
1	25863840	25863861
1	25906389	25906419
1	25904677	25904738
1	25998025	25998063
1	25990817	25990863
1	26021775	26022646
1	26045897	26046118
1	26067495	26067630
1	26111824	26111915
1	26114292	26114308
1	26159079	26159126
1	26161212	26161291
1	26168500	26168963
1	26169908	26169983
1	26177491	26177547
1	26190602	26190627
1	26234200	26234310
1	26239762	26239783
1	26280086	26280155
1	26306592	26306636
1	26302884	26302918
1	26317958	26318017
1	26354036	26354130
1	26346658	26346712
1	26372669	26372750
1	26368572	26368585
1	26410817	26410891
1	26432321	26432376
1	26432891	26432945
1	26472440	26472612
1	26529761	26529920
1	26696015	26696403
1	26787950	26788268
1	26790759	26790815
1	26826688	26826804
1	26863149	26863212
1	26890097	26890283
1	26900443	26900467
1	26921743	26921848
1	26913941	26913975
1	26960350	26960468
1	26952381	26952412
1	26993692	26993786
1	27012671	27012850
1	27154335	27155125
1	27234632	27234951
1	27260956	27261054
1	27322163	27322197
1	27342022	27342150
1	27345297	27345334
1	27366598	27366961
1	27374819	27374824
1	27383240	27383333
1	27392622	27392737
1	27393794	27393798
1	27489986	27490167
1	27428891	27428933
1	27604106	27604144
1	27603728	27603863
1	27603397	27603494
1	27558706	27558883
1	27558305	27558530
1	27553074	27553185
1	27552892	27552929
1	27552116	27552189
1	27635065	27635185
1	27625089	27625151
1	27623917	27623929
1	27672123	27672192
1	27669315	27669346
1	27725961	27726080
1	27773219	27773307
1	27830782	27830835
1	27872544	27872571
1	27914444	27914575
1	27935000	27935183
1	27959973	27960069
1	28088524	28088610
1	28058027	28058094
1	28176592	28176690
1	28151022	28151059
1	28232999	28233029
1	28236124	28236183
1	28259518	28259847
1	28329040	28329180
1	28330597	28330662
1	28369740	28369825
1	28407410	28407447
1	28506043	28506084
1	28508128	28508160
1	28508830	28508905
1	28516725	28516867
1	28529858	28529866
1	28553085	28553110
1	28642992	28643067
1	28622082	28622165
1	28592265	28592511
1	28668784	28668839
1	28683583	28683612
1	28736940	28737120
1	28812170	28812383
1	28914569	28914768
1	28987431	28987437
1	29123856	29123903
1	29121829	29121848
1	29181753	29181900
1	29230907	29230934
1	29236522	29236644
1	30723552	30723585
1	30757746	30757774
1	30908587	30908758
1	31065616	31065717
1	31059567	31059577
1	31239548	31239887
1	31296752	31296788
1	31297032	31297075
1	31310044	31310098
1	31373015	31373076
1	31413213	31413265
1	31576515	31576595
1	31577134	31577148
1	31617689	31617881
1	31618756	31618816
1	31619051	31619192
1	31644865	31644876
1	31703837	31704017
1	31702194	31702227
1	31763884	31764340
1	31757382	31757511
1	31757222	31757281
1	31815961	31816022
1	31815334	31815372
1	31937987	31938368
1	31919066	31919658
1	32013868	32013995
1	32072939	32073047
1	32108056	32108130
1	32179675	32179776
1	32180314	32180345
1	32200595	32200709
1	32201913	32201935
1	32205671	32205681
1	32209089	32209093
1	32222323	32222353
1	32247222	32247421
1	32251265	32251371
1	32274325	32274329
1	32292083	32292169
1	32336034	32336233
1	32362539	32362701
1	32362092	32362485
1	32394415	32394441
1	32465072	32465105
1	32470584	32470624
1	32539427	32539572
1	32553459	32553540
1	32592931	32592931
1	32650530	32650550
1	32651208	32651306
1	32702661	32702770
1	32741830	32741954
1	32817245	32817358
1	32817653	32817689
1	32825313	32825429
1	32826098	32826099
1	32870747	32870912
1	32886491	32886515
1	32888878	32888898
1	32901239	32901389
1	32964686	32964809
1	33036829	33036883
1	33081153	33081294
1	33081388	33081508
1	33081601	33081812
1	33082178	33082249
1	33181433	33182043
1	33256492	33256654
1	33270487	33270574
1	33430976	33431095
1	33375540	33375593
1	33472645	33472691
1	33479179	33479288
1	34165098	34165230
1	33864079	33864191
1	34176907	34177789
1	34859677	34859749
1	34855978	34855982
1	34755047	34755195
1	34757307	34757330
1	34759740	34759788
1	34760933	34761254
1	34781214	34781778
1	34784738	34784762
1	34792999	34793068
1	34794197	34794213
1	34929451	34929650
1	34907355	34907437
1	34905384	34905434
1	35031815	35031945
1	35030640	35030713
1	35079385	35079442
1	35093914	35093987
1	35193050	35193145
1	35268709	35269046
1	35557207	35557403
1	35554492	35554519
1	35557799	35558190
1	35573314	35573577
1	35641433	35641526
1	35718707	35718884
1	35716322	35716326
1	35769871	35769978
1	35808016	35808416
1	35883209	35883421
1	35931105	35931426
1	36084094	36084149
1	36084870	36084921
1	36088892	36088904
1	36125057	36125222
1	36115708	36115752
1	36100243	36100258
1	36149379	36149486
1	36156160	36156417
1	36224443	36224505
1	36259382	36259484
1	36282533	36282563
1	36306368	36306420
1	36323459	36323645
1	36323038	36323067
1	36385723	36385924
1	36361333	36361340
1	36397767	36397908
1	36394130	36394153
1	36450370	36450451
1	36464276	36464384
1	36482811	36482913
1	36481478	36481537
1	36479497	36479516
1	37034109	37034515
1	37474580	37474629
1	37475459	37475496
1	37514747	37514766
1	37554230	37554293
1	37556940	37556994
1	37595823	37595937
1	37634566	37634892
1	37632287	37632353
1	37629662	37629949
1	37690002	37690529
1	37689881	37689883
1	37692516	37692690
1	37765067	37765120
1	37793847	37794182
1	37808181	37808208
1	37807790	37808404
1	37859531	37859592
1	37857659	37857709
1	37946990	37947053
1	37946309	37946334
1	37989966	37990022
1	38005357	38005514
1	37999413	37999432
1	38012734	38012802
1	38046744	38046793
1	38859647	38859772
1	38873306	38873348
1	38881432	38881587
1	38876099	38876193
1	38941682	38941830
1	38919213	38919337
1	38991276	38991380
1	39026350	39026402
1	39028723	39028724
1	39204695	39205022
1	39491636	39491991
1	39575952	39576790
1	39639626	39639643
1	39672039	39672107
1	39691306	39691433
1	39684604	39684611
1	39738882	39738900
1	39788486	39788865
1	39771256	39771348
1	39883492	39883504
1	39901435	39901917
1	39955145	39955292
1	40040729	40040801
1	40059337	40059346
1	40097239	40097252
1	40161387	40161399
1	40247937	40247993
1	40258236	40258271
1	40317198	40317286
1	40373727	40374120
1	40450476	40450961
1	40477290	40477894
1	40479036	40479361
1	40508767	40508908
1	40509451	40509625
1	40509733	40509790
1	40514515	40514544
1	40531637	40531787
1	40533143	40533166
1	40665394	40665682
1	40647668	40647842
1	40641926	40641956
1	40691704	40691867
1	40738836	40738843
1	40783787	40784093
1	40862128	40862363
1	40979696	40979829
1	40983278	40983290
1	41021623	41021725
1	41020864	41020870
1	41020661	41020778
1	41484602	41484683
1	41918413	41918922
1	41700916	41700995
1	41628749	41628947
1	41584798	41585318
1	42153410	42153450
1	42164713	42164745
1	42335059	42335235
1	42311094	42311110
1	42380792	42380934
1	42455998	42456022
1	42456543	42456565
1	42658423	42658446
1	42682418	42682565
1	42740064	42740236
1	42766972	42767028
1	42767249	42767311
1	42784991	42785082
1	42789796	42789893
1	42817190	42817397
1	42816545	42816580
1	42817122	42817253
1	42825623	42825738
1	42830444	42830448
1	42846613	42846657
1	42849291	42849413
1	42849565	42849658
1	42958652	42958868
1	43147904	43147951
1	43172119	43172290
1	43172330	43172453
1	43172735	43172753
1	43269983	43270085
1	43270681	43270793
1	43272184	43272339
1	43272578	43272722
1	43285444	43285581
1	43283271	43283368
1	43300982	43301071
1	43337818	43337848
1	43358981	43359006
1	43359167	43359215
1	43367915	43368011
1	43365610	43365623
1	43389765	43389800
1	43389899	43389968
1	43453794	43453931
1	43530883	43531090
1	43538198	43538277
1	43545031	43545075
1	43650149	43650252
1	43653137	43653175
1	43707536	43707693
1	43736233	43736262
1	43933801	43933885
1	43934112	43934260
1	43935590	43935656
1	43946950	43947600
1	43970010	43970175
1	43974960	43975040
1	43979210	43979511
1	43981109	43981160
1	43991599	43991746
1	43991847	43991878
1	44031306	44031462
1	44024278	44024362
1	44118821	44118907
1	44213471	44213753
1	44355027	44355257
1	44405255	44405530
1	44411981	44412097
1	44674392	44674481
1	44674714	44674873
1	44689676	44689697
1	44739837	44739932
1	44775540	44775596
1	44787706	44788170
1	44800377	44800463
1	44807325	44807351
1	44806784	44806838
1	44806669	44806679
1	44842933	44843253
1	44986493	44986595
1	44981169	44981177
1	45011258	45011324
1	45012254	45012265
1	45206351	45206605
1	45326895	45327148
1	45339899	45339970
1	45334506	45334511
1	45340170	45340252
1	45490852	45491163
1	45457786	45457871
1	45499610	45500073
1	45500300	45500332
1	45521829	45521884
1	45519044	45519054
1	45550826	45551155
1	45561789	45561794
1	45584041	45584146
1	45623910	45624054
1	45686412	45686533
1	45685576	45685620
1	45660184	45661225
1	45659088	45659142
1	45688181	45688275
1	45690974	45691068
1	45750597	45750653
1	45746412	45746461
1	45803612	45803895
1	46131953	46132629
1	46175087	46175409
1	46180526	46180658
1	46181100	46181107
1	46176472	46176488
1	46198336	46198434
1	46197822	46197871
1	46203334	46203426
1	46247763	46248405
1	46303323	46303616
1	46303698	46303766
1	46340807	46340826
1	46394317	46394348
1	46489836	46489877
1	46490644	46490783
1	46506999	46507010
1	46551216	46551647
1	46604185	46604268
1	46594113	46594280
1	46583328	46583329
1	46616711	46616811
1	46613322	46613371
1	46671854	46671934
1	46718088	46719114
1	46799046	46799081
1	46941434	46941476
1	47023669	47023817
1	47067231	47067490
1	47137441	47137485
1	47189933	47190036
1	47314036	47314147
1	47310320	47310362
1	47333790	47333945
1	47416285	47416315
1	47438044	47438135
1	47996790	47997385
1	48222716	48222736
1	48472009	48472204
1	50023797	50023954
1	48776832	48776891
1	50108920	50109189
1	50423116	50423443
1	50421537	50421544
1	50959812	50960267
1	50970245	50970368
1	51102228	51102233
1	51236273	51236756
1	51330478	51330562
1	51519232	51519266
1	51617092	51617110
1	51878616	51878727
1	51990552	51990700
1	52055097	52055191
1	52033762	52033810
1	52056295	52056379
1	52059835	52059847
1	52142089	52142403
1	52216369	52216474
1	52233171	52233206
1	52366069	52366205
1	52364621	52364634
1	52404246	52404423
1	52402224	52402228
1	52404602	52404749
1	52552931	52553092
1	52526281	52526373
1	52602371	52602409
1	52633168	52633493
1	52698327	52698347
1	52726453	52726653
1	52842760	52842883
1	52921674	52921740
1	52927276	52927396
1	53062213	53062308
1	53069801	53069855
1	53142450	53142638
1	53196824	53196943
1	53220576	53220634
1	53238449	53238518
1	53327913	53328070
1	53459399	53459453
1	53739105	53739164
1	53738065	53738106
1	53838262	53838296
1	53889713	53889797
1	53889244	53889463
1	53888938	53888986
1	53894187	53894210
1	53945555	53945699
1	53940083	53940097
1	53946350	53946549
1	53947788	53947821
1	53951986	53951999
1	54018113	54018186
1	54053189	54053204
1	54053608	54053758
1	54054381	54054422
1	54199976	54200030
1	54196369	54196491
1	54195617	54195715
1	54200167	54200243
1	54548228	54548309
1	54623396	54623525
1	54641786	54641968
1	54651949	54651983
1	54652853	54652926
1	54715861	54715908
1	54764461	54764523
1	54759162	54759190
1	54801164	54801323
1	54806063	54806116
1	54887120	54887195
1	54980628	54981065
1	54998933	54999186
1	55039548	55039837
1	55215114	55215364
1	56579017	56579563
1	56645314	56645387
1	56819291	56819404
1	56854797	56854901
1	56965949	56966015
1	57423930	57424060
1	57291031	57291166
1	58546703	58546726
1	58539295	58539310
1	58577157	58577252
1	58700053	58700062
1	58783071	58784047
1	59297094	59297150
1	59321536	59321549
1	59814949	59815117
1	59926747	59926773
1	60073690	60073770
1	60072644	60072670
1	61082561	61082791
1	61725121	61725141
1	61742480	61742555
1	61762858	61762892
1	62194849	62194921
1	62196435	62196528
1	62206519	62206628
1	62319106	62319434
1	62281565	62281634
1	62437049	62437400
1	62439799	62439867
1	62688265	62688386
1	62597520	62597566
1	62784132	62784273
1	62803719	62803786
1	63322567	63323058
1	63367627	63367687
1	63370771	63370977
1	63523134	63523225
1	63523525	63523634
1	63525572	63525572
1	63593411	63593488
1	63774017	63774417
1	64203623	64204050
1	64470129	64470744
1	64966333	64966549
1	64886265	64886341
1	65148203	65148407
1	65309543	65309745
1	65420668	65420724
1	65420668	65420740
1	65425303	65425378
1	65565546	65565565
1	65792895	65793248
1	65913245	65913314
1	66534153	66534358
1	66752459	66752584
1	66754656	66754658
1	66801222	66801276
1	66924832	66924856
1	66924990	66925028
1	67054014	67054148
1	67134930	67134970
1	67131142	67131227
1	67127241	67127257
1	67166454	67166541
1	67168092	67168120
1	67307873	67307967
1	67313913	67314000
1	67320333	67320368
1	67430301	67430402
1	67685201	67685494
1	67833344	67833467
1	67777458	67777507
1	67707687	67707712
1	68050548	68050627
1	68047298	68047362
1	68232300	68232523
1	68449906	68449954
1	68497000	68497082
1	69567922	69568639
1	70205541	70205579
1	70221380	70221636
1	70354409	70354722
1	70411268	70411415
1	71047578	71047816
1	71080996	71081035
1	72282495	72282539
1	74197996	74198176
1	74198242	74198278
1	74235387	74235451
1	74512526	74512611
1	74483350	74483375
1	74673520	74673792
1	74732956	74733050
1	74724822	74724834
1	74733152	74733244
1	75134388	75134954
1	75136603	75136614
1	75611040	75611114
1	75541448	75541516
1	75724709	75724787
1	75786256	75786271
1	75796882	75796985
1	75932292	75932404
1	76074746	76074866
1	76867480	76867675
1	77219403	77219430
1	77282019	77282313
1	77682585	77682658
1	77641522	77641655
1	77641384	77641446
1	77639449	77639602
1	77633355	77633405
1	77759643	77759852
1	77741698	77741748
1	77779649	77779655
1	77888624	77888759
1	77916055	77916106
1	77979005	77979072
1	78004939	78005110
1	78045966	78046094
1	78490974	78491236
1	78492672	78492743
1	78620448	78620571
1	78627906	78627915
1	78649831	78649905
1	78650186	78650195
1	79006655	79006730
1	81800934	81801068
1	81836885	81836984
1	83998931	83999132
1	83952212	83952387
1	84144271	84144361
1	84301708	84301801
1	84303203	84303234
1	84398484	84398564
1	84479266	84479281
1	84506436	84506581
1	84506092	84506301
1	84574416	84574440
1	84690371	84690461
1	84671220	84671308
1	84893016	84893206
1	84866121	84866138
1	84996873	84997113
1	85062327	85062486
1	85071928	85071941
1	85048396	85048500
1	85045361	85045362
1	85200997	85201016
1	85259634	85259662
1	85276353	85276632
1	85465046	85465159
1	85580761	85580984
1	85708285	85708433
1	86156397	86156772
1	86424171	86424247
1	86468927	86468971
1	86547078	86547119
1	86704576	86704899
1	86914112	86914126
1	86914635	86915036
1	87328880	87329244
1	87332013	87332015
1	88684273	88684580
1	88891500	88891567
1	88992585	88992629
1	88988351	88988351
1	88992585	88992629
1	88988252	88988351
1	88983827	88984066
1	89022684	89022866
1	89020722	89020743
1	89065160	89065208
1	89063235	89063253
1	89125863	89126114
1	89121967	89121983
1	89175921	89176003
1	89171936	89171954
1	89198835	89198942
1	89272452	89272860
1	89270755	89270862
1	89269556	89269574
1	89364059	89364127
1	89368529	89368551
1	89524829	89525022
1	89568247	89568307
1	89568439	89568493
1	89579591	89579688
1	89582625	89582650
1	89633120	89633322
1	89686470	89686473
1	89821032	89821291
1	89843638	89843782
1	89933067	89933068
1	89995110	89995257
1	90717196	90717302
1	91021990	91022035
1	90982354	90982370
1	91404798	91404837
1	91401083	91401109
1	91500851	91500948
1	91501654	91501716
1	91885878	91886151
1	91861532	91861644
1	91949401	91949682
1	91962718	91962754
1	92029985	92030079
1	92080345	92080571
1	92217915	92218048
1	92231382	92231420
1	92298925	92298987
1	92298000	92298029
1	92299059	92299073
1	92486726	92486925
1	92483488	92483586
1	92784836	92785108
1	92736547	92736627
1	92832040	92832114
1	92961430	92961462
1	93079283	93079526
1	93180243	93180413
1	93180724	93180852
1	93183360	93183361
1	93345907	93346645
1	93448118	93448281
1	93681598	93681837
1	93674931	93674941
1	93879149	93879206
1	93909164	93909430
1	94121046	94121148
1	94237415	94237584
1	94231612	94231643
1	94418389	94418478
1	94541637	94541759
1	94820357	94820451
1	94926895	94927110
1	95072899	95072951
1	95117355	95117617
1	95143891	95143901
1	95234210	95234230
1	96721784	96721864
1	97920923	97921034
1	98661721	98661731
1	99004672	99004861
1	99264492	99264593
1	99646113	99646317
1	99766607	99766635
1	99748897	99749001
1	99850361	99850415
1	99850975	99851042
1	99969996	99970162
1	99993537	99993554
1	100038095	100038232
1	100132815	100132930
1	100133163	100133168
1	100178135	100178256
1	100173331	100173370
1	100168517	100168594
1	100249821	100249834
1	100266216	100266375
1	100352506	100352954
1	100538139	100538502
1	100538894	100538966
1	100719742	100719860
1	100894633	100894842
1	100888758	100888828
1	100896090	100896262
1	101025683	101025784
1	101025444	101025466
1	101237019	101237099
1	101238822	101238984
1	101996817	101996926
1	103108179	103108522
1	103525699	103526070
1	103571589	103571602
1	103617427	103617440
1	103655760	103655928
1	103656285	103656330
1	103696042	103696210
1	103695640	103695685
1	103749898	103750066
1	103750424	103750469
1	107056674	107056715
1	107141039	107141140
1	107148069	107148593
1	107964870	107965180
1	108200139	108200343
1	108243899	108244076
1	108243762	108243796
1	108450343	108450464
1	108450567	108450601
1	108560100	108560428
1	108660963	108661093
1	108659885	108659962
1	108692310	108692591
1	108712908	108712933
1	108746674	108746737
1	108856929	108857094
1	108852665	108852767
1	108876985	108877228
1	108885275	108885522
1	108963361	108963484
1	108962309	108962469
1	108950438	108950448
1	109041862	109042102
1	109023513	109023521
1	109075948	109076003
1	109090764	109090872
1	109112680	109112747
1	109114115	109114183
1	109213918	109213992
1	109249539	109250079
1	109306992	109307011
1	109397893	109397918
1	109426331	109426448
1	109466546	109466843
1	109483905	109483953
1	109494094	109494139
1	109509420	109509727
1	109508913	109508999
1	109539872	109539953
1	109542422	109543022
1	109548615	109548720
1	109619483	109619616
1	109612871	109612923
1	109619837	109620278
1	109620914	109621175
1	109656099	109656389
1	109668057	109668115
1	109687817	109687873
1	109712251	109712312
1	109740953	109741038
1	109740288	109740511
1	109763822	109763923
1	109761750	109761773
1	109910849	109911023
1	109984765	109985052
1	110034624	110034637
1	110070613	110070672
1	110112443	110112534
1	110150494	110150883
1	110166843	110166929
1	110210314	110211499
1	110339377	110339405
1	110390865	110391026
1	110389324	110389355
1	110407621	110407694
1	110451149	110451216
1	110518788	110519175
1	110606228	110606358
1	110605391	110605722
1	110604783	110604945
1	110674810	110674940
1	110873148	110873248
1	110891392	110891408
1	110963689	110963922
1	111140038	111140093
1	111139501	111139666
1	111137523	111137586
1	111131555	111131568
1	111140223	111140307
1	111147642	111147714
1	111200460	111200646
1	111227713	111227729
1	111290851	111290950
1	111310400	111310467
1	111346622	111346652
1	111427722	111427735
1	111449170	111449256
1	111449464	111449541
1	111473984	111474030
1	111476018	111476028
1	111503355	111503633
1	111503355	111503633
1	111619789	111619934
1	111691334	111691360
1	111739243	111739395
1	111755901	111755924
1	111989505	111989668
1	111982727	111982798
1	112396214	112396272
1	112412194	112412317
1	112416157	112416165
1	112508965	112509262
1	112619114	112619141
1	112619832	112619844
1	112674659	112674729
1	112674848	112674912
1	112707078	112707127
1	112705100	112705168
1	112703800	112703806
1	112715302	112715332
1	112718905	112719299
1	112720577	112720634
1	112722233	112722233
1	112956035	112956196
1	112929309	112929352
1	113073198	113073406
1	113390515	113391033
1	113759023	113759486
